ID_Individual	Sex	Mother	Father	Expr1004	Inbreeding	Cohort	Date	Calendar_year	X_Position	Y_Position	Age	Weight	Tail_Length	Body_Length
CN06-188	Female	CN06-185	CN06-086	2006	0	2006	26/07/2007	2007	395	125	A	41	61	112
CN06-189	Male	CN06-084	CN06-M7	2006	0	2006	08/09/2006	2006	455	85	J	26	50	NA
CN06-190	Female	CN06-081	CN06-M12	2006	0	2006	08/09/2006	2006	435	95	J	28	50	NA
CN06-190	Female	CN06-081	CN06-M12	2006	0	2006	03/10/2006	2006	435	105	J	NA	NA	NA
CN06-191	Male	CN06-081	CN06-086	2006	0	2006	08/09/2006	2006	445	125	J	17	33	NA
CN06-192	Female	CN06-185	CN06-061	2006	0	2006	08/09/2006	2006	395	125	J	24	44	NA
CN06-193	Male	CN06-053	CN06-064	2006	0	2006	08/09/2006	2006	365	135	J	NA	NA	NA
CN06-194	Male	CN06-007	CN06-002	2005	0	2005	12/09/2006	2006	95	85	A	37	53	NA
CN06-194	Male	CN06-007	CN06-002	2005	0	2005	13/09/2006	2006	75	105	A	30	NA	NA
CN06-195	Male	CN06-126	CN06-005	2006	0	2006	12/09/2006	2006	85	95	J	22	43	NA
CN06-195	Male	CN06-126	CN06-005	2006	0	2006	13/09/2006	2006	75	125	J	23	NA	NA
CN06-196	Male	CN06-012	CN06-015	2006	0	2006	12/09/2006	2006	75	125	J	25	40	NA
CN06-196	Male	CN06-012	CN06-015	2006	0	2006	13/09/2006	2006	75	115	J	25	NA	NA
CN06-196	Male	CN06-012	CN06-015	2006	0	2006	22/09/2006	2006	95	65	J	31	NA	NA
CN06-197	Female	CN06-024	CN07-M10	2006	0	2006	12/09/2006	2006	35	135	J	21	40.5	NA
CN06-198	Female	CN06-011	CN06-017	2006	0	2006	12/09/2006	2006	55	115	J	27	45	NA
CN06-198	Female	CN06-011	CN06-017	2006	0	2006	13/06/2007	2007	45	105	A	40	51	111
CN06-198	Female	CN06-011	CN06-017	2006	0	2006	20/06/2007	2007	45	125	A	37	53	115
CN06-198	Female	CN06-011	CN06-017	2006	0	2006	18/07/2007	2007	65	115	A	42	54	117
CN06-198	Female	CN06-011	CN06-017	2006	0	2006	15/08/2007	2007	45	125	A	39	57	114
CN06-198	Female	CN06-011	CN06-017	2006	0	2006	14/09/2007	2007	55	145	A	42	56	121
CN06-200	Female	CN06-088	CN06-005	2006	0	2006	13/09/2006	2006	145	85	J	25	47	NA
CN06-200	Female	CN06-088	CN06-005	2006	0	2006	21/09/2006	2006	135	65	J	25	NA	NA
CN06-200	Female	CN06-088	CN06-005	2006	0	2006	22/09/2006	2006	155	65	J	27	NA	NA
CN06-200	Female	CN06-088	CN06-005	2006	0	2006	12/06/2007	2007	145	65	A	33	56	111
CN06-201	Male	CN06-088	CN06-005	2006	0	2006	13/09/2006	2006	135	95	J	23	45	NA
CN06-201	Male	CN06-088	CN06-005	2006	0	2006	21/09/2006	2006	145	75	J	26	44	NA
CN06-201	Male	CN06-088	CN06-005	2006	0	2006	22/09/2006	2006	135	65	J	28	NA	NA
CN06-201	Male	CN06-088	CN06-005	2006	0	2006	12/06/2007	2007	95	75	A	40	57	117
CN06-201	Male	CN06-088	CN06-005	2006	0	2006	13/06/2007	2007	75	85	A	46	55	110
CN06-201	Male	CN06-088	CN06-005	2006	0	2006	19/06/2007	2007	75	75	A	44	56	115
CN06-201	Male	CN06-088	CN06-005	2006	0	2006	20/06/2007	2007	105	85	A	40	58	117
CN06-201	Male	CN06-088	CN06-005	2006	0	2006	17/07/2007	2007	75	75	A	38	63	108
CN06-201	Male	CN06-088	CN06-005	2006	0	2006	18/07/2007	2007	75	85	A	44	57	119
CN06-203	Male	CN06-150	CN06-027	2006	0	2006	21/09/2006	2006	175	55	J	29	51.5	NA
CN06-203	Male	CN06-150	CN06-027	2006	0	2006	22/09/2006	2006	165	55	J	28	NA	NA
CN06-205	Female	0	0	2005	0	2005	21/09/2006	2006	45	55	A	43	55	NA
CN06-205	Female	0	0	2005	0	2005	22/09/2006	2006	45	55	A	42	NA	NA
CN06-206	Male	CN06-014	CN06-006	2006	0	2006	21/09/2006	2006	35	55	J	29	51	NA
CN06-206	Male	CN06-014	CN06-006	2006	0	2006	22/09/2006	2006	25	75	J	31	NA	NA
CN06-207	Male	CN06-150	0	2006	0	2006	22/09/2006	2006	195	75	J	30	52	NA
CN06-208	Male	CN06-108	CN06-042	2006	0	2006	26/09/2006	2006	325	105	J	23	47	NA
CN06-208	Male	CN06-108	CN06-042	2006	0	2006	27/09/2006	2006	335	105	J	26	NA	NA
CN06-208	Male	CN06-108	CN06-042	2006	0	2006	28/09/2006	2006	365	155	J	23	47	NA
CN06-208	Male	CN06-108	CN06-042	2006	0	2006	29/09/2006	2006	365	155	J	25	NA	NA
CN06-208	Male	CN06-108	CN06-042	2006	0	2006	02/10/2006	2006	345	125	J	27	43	NA
CN06-208	Male	CN06-108	CN06-042	2006	0	2006	03/10/2006	2006	345	125	J	26	NA	NA
CN06-209	Male	CN06-034	CN06-064	2006	0	2006	27/09/2006	2006	285	75	J	25	50	NA
CN06-210	Male	CN06-044	CN07-M15	2006	0	2006	27/09/2006	2006	235	15	J	24	46	NA
CN06-211	Male	CN06-050	CN06-037	2006	0	2006	28/09/2006	2006	405	145	J	26	49	NA
CN06-213	Male	CN06-108	CN06-042	2006	0	2006	28/09/2006	2006	335	145	J	15	39.5	NA
CN06-213	Male	CN06-108	CN06-042	2006	0	2006	29/09/2006	2006	345	165	J	18	38.5	NA
CN06-213	Male	CN06-108	CN06-042	2006	0	2006	02/10/2006	2006	345	135	J	17	38.5	NA
CN06-214	Female	CN06-053	CN06-042	2006	0	2006	28/09/2006	2006	305	145	J	28	49	NA
CN06-214	Female	CN06-053	CN06-042	2006	0	2006	03/10/2006	2006	315	135	J	28	NA	NA
CN06-214	Female	CN06-053	CN06-042	2006	0	2006	12/06/2007	2007	275	75	A	32	61	105
CN06-214	Female	CN06-053	CN06-042	2006	0	2006	14/06/2007	2007	275	115	A	34	57	112
CN06-214	Female	CN06-053	CN06-042	2006	0	2006	15/06/2007	2007	305	115	A	37	58	110
CN06-214	Female	CN06-053	CN06-042	2006	0	2006	15/06/2007	2007	295	85	A	41	58	112
CN06-215	Male	CN06-050	CN06-037	2006	0	2006	29/09/2006	2006	405	145	J	24	44	NA
CN06-215	Male	CN06-050	CN06-037	2006	0	2006	03/10/2006	2006	395	135	J	NA	NA	NA
CN06-215	Male	CN06-050	CN06-037	2006	0	2006	15/06/2007	2007	445	115	A	52	57	124
CN06-215	Male	CN06-050	CN06-037	2006	0	2006	13/07/2007	2007	445	75	A	48	58	121
CN06-215	Male	CN06-050	CN06-037	2006	0	2006	26/07/2007	2007	445	115	A	46	57	122
CN06-215	Male	CN06-050	CN06-037	2006	0	2006	09/09/2007	2007	425	105	A	43	58	120
CN06-215	Male	CN06-050	CN06-037	2006	0	2006	03/10/2007	2007	405	85	A	43	55	122
CN06-221	Male	CN06-081	CN06-086	2006	0	2006	03/10/2006	2006	455	125	J	NA	NA	NA
CN06-222	Female	CN06-084	CN06-M7	2006	0	2006	03/10/2006	2006	435	85	J	29	49	NA
CN06-222	Female	CN06-084	CN06-M7	2006	0	2006	15/06/2007	2007	455	95	A	36	57	110
CN06-222	Female	CN06-084	CN06-M7	2006	0	2006	13/07/2007	2007	435	105	A	33	58	114
CN06-222	Female	CN06-084	CN06-M7	2006	0	2006	26/07/2007	2007	445	95	A	38	62	113
CN06-222	Female	CN06-084	CN06-M7	2006	0	2006	03/10/2007	2007	435	105	A	40	56	114
CN07-001	Male	0	0	2006	0	2006	12/06/2007	2007	265	25	A	48	53	110
CN07-001	Male	0	0	2006	0	2006	15/06/2007	2007	295	45	A	42	55	114
CN07-001	Male	0	0	2006	0	2006	19/06/2007	2007	265	45	A	42	56	120
CN07-001	Male	0	0	2006	0	2006	13/07/2007	2007	295	45	A	41	58	114
CN07-001	Male	0	0	2006	0	2006	17/07/2007	2007	275	45	A	39	59	113
CN07-001	Male	0	0	2006	0	2006	08/09/2007	2007	295	45	A	44	56	126
CN07-001	Male	0	0	2006	0	2006	24/09/2007	2007	285	35	A	48	55	121
CN07-002	Male	CN06-F5	CN06-018	2006	0	2006	12/06/2007	2007	275	45	A	44	58	113
CN07-002	Male	CN06-F5	CN06-018	2006	0	2006	15/06/2007	2007	315	125	A	46	54	117
CN07-002	Male	CN06-F5	CN06-018	2006	0	2006	19/06/2007	2007	265	25	A	44	57	116
CN07-002	Male	CN06-F5	CN06-018	2006	0	2006	13/07/2007	2007	285	85	A	49	55	120
CN07-002	Male	CN06-F5	CN06-018	2006	0	2006	14/07/2007	2007	325	165	A	40	58	113
CN07-002	Male	CN06-F5	CN06-018	2006	0	2006	26/07/2007	2007	285	65	A	43	56	118
CN07-002	Male	CN06-F5	CN06-018	2006	0	2006	27/07/2007	2007	305	155	A	39	56	118
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	12/06/2007	2007	65	45	A	34	54	111
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	19/06/2007	2007	75	55	A	35	53	116
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	17/07/2007	2007	65	65	A	40	60	113
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	14/08/2007	2007	95	55	A	43	54	117
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	13/09/2007	2007	75	55	A	38	54	111
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	10/06/2008	2008	85	55	A	36	55	121
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	11/06/2008	2008	75	95	A	41	58	120
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	10/07/2008	2008	75	55	A	41	57	118
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	23/07/2008	2008	75	85	A	47	60	112
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	29/07/2008	2008	65	45	A	44	59	114
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	29/07/2008	2008	75	65	A	44	NA	NA
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	30/07/2008	2008	65	85	A	39	59	114
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	26/08/2008	2008	55	65	A	42	58	116
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	26/08/2008	2008	75	45	A	NA	NA	NA
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	27/08/2008	2008	75	95	A	39	50	112
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	17/09/2008	2008	85	45	A	43	61	117
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	17/09/2008	2008	95	55	A	NA	NA	NA
CN07-004	Female	CN06-205	CN06-018	2006	0	2006	18/09/2008	2008	75	85	A	44	55	116
CN07-005	Male	CN06-205	CN06-018	2006	0	2006	12/06/2007	2007	35	45	A	34	57	112
CN07-006	Male	0	0	2006	0	2006	13/06/2007	2007	45	125	A	43	58	118
CN07-006	Male	0	0	2006	0	2006	20/06/2007	2007	45	105	A	42	57	123
CN07-006	Male	0	0	2006	0	2006	10/06/2008	2008	75	75	A	44	50	123
CN07-006	Male	0	0	2006	0	2006	11/06/2008	2008	35	105	A	43	54	123
CN07-006	Male	0	0	2006	0	2006	10/07/2008	2008	55	65	A	42	48	123
CN07-006	Male	0	0	2006	0	2006	23/07/2008	2008	45	125	A	44	50	120
CN07-007	Female	CN06-021	0	2006	0	2006	13/06/2007	2007	125	85	A	33	53	114
CN07-007	Female	CN06-021	0	2006	0	2006	20/06/2007	2007	125	115	A	34	56	116
CN07-007	Female	CN06-021	0	2006	0	2006	18/07/2007	2007	125	125	A	34	56	108
CN07-007	Female	CN06-021	0	2006	0	2006	15/08/2007	2007	125	115	A	46	60	112
CN07-007	Female	CN06-021	0	2006	0	2006	14/09/2007	2007	145	115	A	39	50	116
CN07-008	Male	CN06-025	CN06-207	2007	0	2007	13/06/2007	2007	185	115	J	16	46	89
CN07-008	Male	CN06-025	CN06-207	2007	0	2007	20/06/2007	2007	185	125	J	23	47	94
CN07-009	Male	CN07-110	CN06-207	2007	0	2007	13/06/2007	2007	195	95	J	17	46	89
CN07-009	Male	CN07-110	CN06-207	2007	0	2007	20/06/2007	2007	195	115	J	21	53	97
CN07-010	Female	CN06-025	CN06-207	2007	0	2007	13/06/2007	2007	195	85	J	16	48	88
CN07-010	Female	CN06-025	CN06-207	2007	0	2007	14/08/2007	2007	25	75	J	34	62	104
CN07-010	Female	CN06-025	CN06-207	2007	0	2007	15/08/2007	2007	25	105	J	28	62	105
CN07-012	Male	0	CN06-M5	2006	0	2006	14/06/2007	2007	395	145	A	49	58	128
CN07-012	Male	0	CN06-M5	2006	0	2006	15/06/2007	2007	345	135	A	54	61	123
CN07-012	Male	0	CN06-M5	2006	0	2006	13/07/2007	2007	355	135	A	50	56	126
CN07-012	Male	0	CN06-M5	2006	0	2006	13/07/2007	2007	385	135	A	NA	NA	NA
CN07-012	Male	0	CN06-M5	2006	0	2006	26/07/2007	2007	345	135	A	51	NA	123
CN07-012	Male	0	CN06-M5	2006	0	2006	10/09/2007	2007	425	185	A	43	61	116
CN07-013	Male	0	CN06-058	2006	0	2006	14/06/2007	2007	305	155	A	53	63	118
CN07-013	Male	0	CN06-058	2006	0	2006	15/06/2007	2007	295	75	A	49	61	120
CN07-013	Male	0	CN06-058	2006	0	2006	19/06/2007	2007	275	55	A	48	65	123
CN07-013	Male	0	CN06-058	2006	0	2006	13/07/2007	2007	285	115	A	51	58	123
CN07-014	Male	0	0	2006	0	2006	14/06/2007	2007	335	145	A	42	61	112
CN07-014	Male	0	0	2006	0	2006	13/07/2007	2007	295	135	A	45	62	118
CN07-014	Male	0	0	2006	0	2006	27/07/2007	2007	315	145	A	46	63	117
CN07-015	Male	CN06-164	CN07-M2	2007	0	2007	14/06/2007	2007	275	135	J	25	45	92
CN07-015	Male	CN06-164	CN07-M2	2007	0	2007	15/06/2007	2007	285	95	J	19	39	91
CN07-016	Male	CN06-214	CN07-013	2007	0	2007	14/06/2007	2007	275	95	J	21	40	92
CN07-016	Male	CN06-214	CN07-013	2007	0	2007	17/07/2007	2007	265	75	J	31	59	98
CN07-016	Male	CN06-214	CN07-013	2007	0	2007	27/07/2007	2007	265	95	J	36	56	110
CN07-016	Male	CN06-214	CN07-013	2007	0	2007	08/09/2007	2007	265	85	J	32	54	110
CN07-016	Male	CN06-214	CN07-013	2007	0	2007	09/09/2007	2007	265	115	J	35	52	116
CN07-016	Male	CN06-214	CN07-013	2007	0	2007	24/09/2007	2007	285	85	J	34	55	114
CN07-016	Male	CN06-214	CN07-013	2007	0	2007	03/10/2007	2007	255	125	J	33	56	115
CN07-017	Male	CN06-214	CN07-013	2007	0	2007	14/06/2007	2007	265	85	J	17	37	90
CN07-018	Male	CN06-052	CN06-061	2006	0	2006	15/06/2007	2007	325	115	A	41	57	114
CN07-018	Male	CN06-052	CN06-061	2006	0	2006	13/07/2007	2007	315	105	A	42	55	114
CN07-018	Male	CN06-052	CN06-061	2006	0	2006	26/07/2007	2007	315	105	A	40	58	117
CN07-019	Female	CN06-175	CN06-169	2007	0	2007	15/06/2007	2007	425	125	J	16	34	75
CN07-020	Male	CN06-175	CN06-169	2007	0	2007	15/06/2007	2007	415	125	J	17	36	85
CN07-021	Female	CN06-084	CN06-M7	2006	0	2006	15/06/2007	2007	445	95	A	43	57	109
CN07-022	Female	CN06-056	CN06-061	2006	0	2006	15/06/2007	2007	375	85	A	39	58	112
CN07-022	Female	CN06-056	CN06-061	2006	0	2006	13/07/2007	2007	385	85	A	35	57	116
CN07-022	Female	CN06-056	CN06-061	2006	0	2006	26/07/2007	2007	385	85	A	34	56	114
CN07-022	Female	CN06-056	CN06-061	2006	0	2006	09/09/2007	2007	395	85	A	32	56	114
CN07-023	Male	CN06-094	CN06-086	2006	0	2006	15/06/2007	2007	315	65	A	43	55	112
CN07-023	Male	CN06-094	CN06-086	2006	0	2006	19/06/2007	2007	275	45	A	38	54	112
CN07-023	Male	CN06-094	CN06-086	2006	0	2006	13/07/2007	2007	355	85	A	45	57	115
CN07-024	Female	CN06-040	CN07-M15	2006	0	2006	19/06/2007	2007	165	45	A	38	60	112
CN07-024	Female	CN06-040	CN07-M15	2006	0	2006	17/07/2007	2007	155	35	A	38	63	115
CN07-024	Female	CN06-040	CN07-M15	2006	0	2006	14/08/2007	2007	155	35	A	38	62	118
CN07-025	Female	CN06-F5	CN06-018	2006	0	2006	19/06/2007	2007	65	45	A	36	54	106
CN07-025	Female	CN06-F5	CN06-018	2006	0	2006	17/07/2007	2007	65	45	A	32	59	102
CN07-026	Female	CN06-119	CN06-207	2007	0	2007	20/06/2007	2007	205	105	J	23	44	98
CN07-026	Female	CN06-119	CN06-207	2007	0	2007	18/07/2007	2007	215	115	J	30	54	100
CN07-026	Female	CN06-119	CN06-207	2007	0	2007	08/09/2007	2007	215	115	J	35	56	109
CN07-026	Female	CN06-119	CN06-207	2007	0	2007	24/09/2007	2007	225	105	J	37	60	115
CN07-026	Female	CN06-119	CN06-207	2007	0	2007	11/06/2008	2008	205	85	A	38	60	117
CN07-026	Female	CN06-119	CN06-207	2007	0	2007	23/07/2008	2008	195	85	A	50	64	114
CN07-026	Female	CN06-119	CN06-207	2007	0	2007	29/07/2008	2008	185	75	A	41	63	117
CN07-026	Female	CN06-119	CN06-207	2007	0	2007	30/07/2008	2008	205	85	A	38	62	118
CN07-027	Female	CN07-F1	CN06-124	2007	0	2007	20/06/2007	2007	165	85	J	17	44	94
CN07-028	Female	CN06-119	CN06-207	2007	0	2007	20/06/2007	2007	125	85	J	21	48	96
CN07-029	Female	0	0	2007	0	2007	20/06/2007	2007	35	145	J	21	46	97
CN07-029	Female	0	0	2007	0	2007	18/07/2007	2007	35	145	J	29	53	105
CN07-029	Female	0	0	2007	0	2007	15/08/2007	2007	25	135	J	40	58	110
CN07-030	Male	CN06-171	CN07-013	2007	0	2007	13/07/2007	2007	325	115	J	27	48	102
CN07-031	Female	CN06-081	CN06-086	2006	0	2006	13/07/2007	2007	445	135	A	37	52	109
CN07-031	Female	CN06-081	CN06-086	2006	0	2006	27/07/2007	2007	435	155	A	40	54	110
CN07-031	Female	CN06-081	CN06-086	2006	0	2006	09/09/2007	2007	445	135	A	34	54	110
CN07-032	Female	CN07-F3	CN06-215	2007	0	2007	13/07/2007	2007	455	115	J	13	31	75
CN07-033	Male	0	0	2006	0	2006	13/07/2007	2007	455	85	A	53	62	116
CN07-033	Male	0	0	2006	0	2006	14/07/2007	2007	435	145	A	48	58	113
CN07-033	Male	0	0	2006	0	2006	26/07/2007	2007	445	85	A	44	61	120
CN07-035	Female	CN06-192	CN07-M4	2007	0	2007	13/07/2007	2007	325	105	J	23	43	91
CN07-035	Female	CN06-192	CN07-M4	2007	0	2007	26/07/2007	2007	305	85	J	27	49	94
CN07-035	Female	CN06-192	CN07-M4	2007	0	2007	08/09/2007	2007	315	65	J	31	56	108
CN07-035	Female	CN06-192	CN07-M4	2007	0	2007	24/09/2007	2007	325	75	J	33	55	110
CN07-036	Female	CN06-110	CN06-055	2007	0	2007	14/07/2007	2007	365	175	J	13	42	79
CN07-036	Female	CN06-110	CN06-055	2007	0	2007	27/07/2007	2007	355	185	J	22	47	96
CN07-036	Female	CN06-110	CN06-055	2007	0	2007	10/09/2007	2007	375	185	J	33	55	111
CN07-036	Female	CN06-110	CN06-055	2007	0	2007	25/07/2008	2008	375	175	A	37	59	116
CN07-036	Female	CN06-110	CN06-055	2007	0	2007	25/07/2008	2008	365	195	A	NA	NA	NA
CN07-036	Female	CN06-110	CN06-055	2007	0	2007	07/08/2008	2008	385	175	A	40	61	117
CN07-036	Female	CN06-110	CN06-055	2007	0	2007	11/09/2008	2008	385	175	A	40	58	120
CN07-036	Female	CN06-110	CN06-055	2007	0	2007	24/09/2008	2008	355	135	A	36	57	118
CN07-036	Female	CN06-110	CN06-055	2007	0	2007	25/09/2008	2008	385	195	A	40	59	117
CN07-036	Female	CN06-110	CN06-055	2007	0	2007	01/07/2009	2009	375	185	A	47	61	119
CN07-036	Female	CN06-110	CN06-055	2007	0	2007	16/07/2009	2009	375	175	A	50	63	123
CN07-036	Female	CN06-110	CN06-055	2007	0	2007	06/08/2009	2009	385	185	A	50	62	124
CN07-036	Female	CN06-110	CN06-055	2007	0	2007	26/08/2009	2009	365	135	A	41	63	120
CN07-037	Female	CN06-050	CN07-012	2007	0	2007	14/07/2007	2007	395	195	J	17	47	85
CN07-038	Male	CN06-182	CN06-169	2007	0	2007	14/07/2007	2007	445	145	J	17	44	82
CN07-039	Female	CN06-050	CN06-055	2007	0	2007	14/07/2007	2007	385	155	J	22	45	89
CN07-040	Female	CN06-182	CN06-169	2007	0	2007	14/07/2007	2007	425	165	J	15	42	84
CN07-041	Male	CN06-104	CN07-014	2007	0	2007	14/07/2007	2007	315	165	J	19	NA	87
CN07-041	Male	CN06-104	CN07-014	2007	0	2007	26/07/2007	2007	325	115	J	28	50	89
CN07-043	Female	CN06-044	CN06-037	2006	0	2006	17/07/2007	2007	265	25	A	40	62	115
CN07-044	Female	CN06-116	CN07-013	2007	0	2007	17/07/2007	2007	255	65	J	20	46	86
CN07-046	Female	CN06-025	CN06-027	2006	0	2006	17/07/2007	2007	215	75	A	44	67	113
CN07-047	Female	CN07-110	CN06-207	2007	0	2007	17/07/2007	2007	145	75	J	28	54	104
CN07-047	Female	CN07-110	CN06-207	2007	0	2007	14/08/2007	2007	165	65	J	34	59	113
CN07-048	Female	CN06-089	CN06-087	2007	0	2007	17/07/2007	2007	135	65	J	26	46	83
CN07-048	Female	CN06-089	CN06-087	2007	0	2007	18/07/2007	2007	145	85	J	20	43	91
CN07-050	Male	CN06-157	CN06-179	2007	0	2007	17/07/2007	2007	185	45	J	21	47	86
CN07-050	Male	CN06-157	CN06-179	2007	0	2007	13/09/2007	2007	185	65	J	36	54	113
CN07-050	Male	CN06-157	CN06-179	2007	0	2007	10/06/2008	2008	115	55	A	44	58	121
CN07-050	Male	CN06-157	CN06-179	2007	0	2007	11/06/2008	2008	145	95	A	44	58	123
CN07-051	Female	CN07-024	CN06-128	2007	0	2007	17/07/2007	2007	165	25	J	18	47	81
CN07-051	Female	CN07-024	CN06-128	2007	0	2007	14/08/2007	2007	175	45	J	28	55	105
CN07-051	Female	CN07-024	CN06-128	2007	0	2007	13/09/2007	2007	155	25	J	33	56	111
CN07-051	Female	CN07-024	CN06-128	2007	0	2007	10/06/2008	2008	165	65	A	38	60	116
CN07-052	Male	CN07-004	CN06-159	2007	0	2007	17/07/2007	2007	85	55	J	18	47	86
CN07-053	Male	CN07-004	CN06-159	2007	0	2007	17/07/2007	2007	75	45	J	17	46	88
CN07-054	Male	0	0	2006	0	2006	17/07/2007	2007	55	65	A	47	68	123
CN07-055	Male	0	0	2007	0	2007	18/07/2007	2007	55	95	J	31	50	99
CN07-055	Male	0	0	2007	0	2007	14/08/2007	2007	45	45	J	36	52	112
CN07-055	Male	0	0	2007	0	2007	13/09/2007	2007	45	45	J	42	52	110
CN07-057	Female	CN07-046	CN06-179	2007	0	2007	18/07/2007	2007	215	95	J	21	47	89
CN07-057	Female	CN07-046	CN06-179	2007	0	2007	26/07/2007	2007	325	95	J	26	52	94
CN07-057	Female	CN07-046	CN06-179	2007	0	2007	08/09/2007	2007	205	85	J	32	56	109
CN07-057	Female	CN07-046	CN06-179	2007	0	2007	14/09/2007	2007	185	85	J	32	54	106
CN07-057	Female	CN07-046	CN06-179	2007	0	2007	24/09/2007	2007	205	95	J	32	54	110
CN07-057	Female	CN07-046	CN06-179	2007	0	2007	11/06/2008	2008	215	95	A	43	58	115
CN07-059	Male	0	0	2006	0	2006	18/07/2007	2007	35	125	A	41	56	119
CN07-060	Female	CN06-109	CN06-055	2007	0	2007	18/07/2007	2007	55	145	J	26	49	103
CN07-062	Female	CN06-154	CN07-001	2007	0	2007	26/07/2007	2007	285	35	J	29	41	90
CN07-062	Female	CN06-154	CN07-001	2007	0	2007	08/09/2007	2007	285	55	J	32	54	114
CN07-062	Female	CN06-154	CN07-001	2007	0	2007	24/09/2007	2007	265	35	J	34	53	110
CN07-065	Male	CN06-192	CN07-M4	2007	0	2007	26/07/2007	2007	335	95	J	28	53	100
CN07-067	Female	CN06-187	CN07-M6	2007	0	2007	26/07/2007	2007	375	95	J	19	44	89
CN07-067	Female	CN06-187	CN07-M6	2007	0	2007	09/09/2007	2007	375	95	J	29	51	105
CN07-067	Female	CN06-187	CN07-M6	2007	0	2007	03/10/2007	2007	365	115	J	35	52	110
CN07-068	Female	CN06-222	CN06-169	2007	0	2007	26/07/2007	2007	445	105	J	18	42	84
CN07-069	Male	CN07-F3	CN06-215	2007	0	2007	26/07/2007	2007	435	115	J	18	46	88
CN07-071	Male	CN06-147	CN07-013	2007	0	2007	26/07/2007	2007	315	125	J	36	54	103
CN07-072	Male	CN06-171	CN07-014	2007	0	2007	26/07/2007	2007	325	125	J	22	49	92
CN07-072	Male	CN06-171	CN07-014	2007	0	2007	27/07/2007	2007	315	185	J	26	49	101
CN07-072	Male	CN06-171	CN07-014	2007	0	2007	29/07/2008	2008	35	55	A	43	63	123
CN07-072	Male	CN06-171	CN07-014	2007	0	2007	26/08/2008	2008	65	55	A	44	63	121
CN07-072	Male	CN06-171	CN07-014	2007	0	2007	17/09/2008	2008	55	55	A	45	63	123
CN07-073	Male	CN06-164	CN07-M2	2007	0	2007	26/07/2007	2007	295	135	J	29	54	91
CN07-075	Male	CN06-104	CN07-014	2007	0	2007	27/07/2007	2007	325	175	J	25	52	94
CN07-077	Male	CN06-110	CN06-055	2007	0	2007	27/07/2007	2007	365	185	J	24	48	93
CN07-077	Male	CN06-110	CN06-055	2007	0	2007	14/08/2007	2007	155	45	J	30	57	106
CN07-077	Male	CN06-110	CN06-055	2007	0	2007	10/09/2007	2007	365	195	J	36	55	105
CN07-078	Male	CN06-110	CN06-055	2007	0	2007	27/07/2007	2007	385	195	J	28	50	99
CN07-079	Male	CN06-184	CN06-055	2007	0	2007	27/07/2007	2007	425	165	J	17	NA	NA
CN07-080	Female	CN06-059	CN07-012	2007	0	2007	27/07/2007	2007	365	155	J	25	46	96
CN07-080	Female	CN06-059	CN07-012	2007	0	2007	10/09/2007	2007	355	155	J	31	45	103
CN07-080	Female	CN06-059	CN07-012	2007	0	2007	03/10/2007	2007	375	135	J	30	46	105
CN07-080	Female	CN06-059	CN07-012	2007	0	2007	19/06/2008	2008	375	125	A	39	51	116
CN07-081	Male	CN06-171	CN07-014	2007	0	2007	27/07/2007	2007	295	155	J	25	52	96
CN07-082	Male	CN06-164	CN07-014	2007	0	2007	27/07/2007	2007	305	165	J	11	34	76
CN07-082	Male	CN06-164	CN07-014	2007	0	2007	09/09/2007	2007	285	135	J	28	53	101
CN07-082	Male	CN06-164	CN07-014	2007	0	2007	10/09/2007	2007	295	165	J	25	52	100
CN07-082	Male	CN06-164	CN07-014	2007	0	2007	03/10/2007	2007	285	125	J	32	51	111
CN07-082	Male	CN06-164	CN07-014	2007	0	2007	11/06/2008	2008	205	115	A	45	60	117
CN07-082	Male	CN06-164	CN07-014	2007	0	2007	23/07/2008	2008	215	85	A	39	61	110
CN07-082	Male	CN06-164	CN07-014	2007	0	2007	24/07/2008	2008	295	135	A	39	61	121
CN07-082	Male	CN06-164	CN07-014	2007	0	2007	25/07/2008	2008	255	135	A	38	61	118
CN07-083	Male	CN06-056	CN07-M6	2007	0	2007	14/08/2007	2007	215	25	J	27	54	93
CN07-084	Male	0	0	2007	0	2007	14/08/2007	2007	245	45	J	31	48	107
CN07-084	Male	0	0	2007	0	2007	08/09/2007	2007	235	55	J	34	52	112
CN07-084	Male	0	0	2007	0	2007	13/09/2007	2007	245	45	J	35	53	112
